macd
0.0
-6.863141025625907e-05
-1.9848369542274646e-05
-1.9956467819048918e-05
-8.413436224596893e-06
-6.233571971980822e-05
-0.00014726030697864712
-0.00011251977932036361
-0.00021872286322077716
-0.0002579638412925078
-0.0006574426336706241
-0.0009645020255248937
-0.0013796251461390963
-0.002207773033145899
-0.003612028610246676
-0.004242920221582569
-0.005788301112875538
-0.006863113834494894
-0.007870895435834302
-0.008317670619583883
-0.008458241837751457
-0.00852887268105118
-0.008292448690880083
-0.00812492819502214
-0.007885708625297083
-0.007481807744792013
-0.006961525278436798
-0.006561655463457161
-0.006022190785040349
-0.005694282461581712
-0.0055147463624211635
-0.005391569138152141
-0.0051780614140917725
-0.004828524091348596
-0.004430437418276256
-0.004063070575635541
-0.003924312518431838
-0.0038155226123402497
-0.0037157879284632767
-0.003320675538135087
-0.0022224691368711302
-0.00155838090143251
-0.0008197148434276325
-0.00027770405294036404
0.0004687957231765405
0.0009921866051437744
0.0014652340359457838
0.0016595703354385094
