macd
0.0
-1.0791666666676303e-05
0.00024012765477932074
0.0004111877992084012
0.0004370676863432177
0.000201999829467725
0.000388347214905882
0.00033474556397372623
0.00029049997280600204
0.0003309146844735489
0.00022516614192952256
0.00024597582172347643
0.00013641386765128605
3.06681651507934e-05
7.781648504479044e-05
7.670966601874829e-05
0.0001973831289666661
0.00011512415056791347
0.00011818406132790837
0.00022497571003360362
0.00022374429840760213
0.00020040450419656075
0.00011925895712461276
6.238952553766497e-05
0.00016464507177693655
-2.9351377631825493e-05
-0.00020468419814295702
-0.0005550978874789836
-0.0008071247753865252
-0.0008644970782057948
7.182590878984652e-05
0.0021167505882275783
0.0032624767677024713
0.0038337152528345464
0.0038758902444271937
0.004410959531359726
0.004784277090320366
0.004950191415179994
0.0049217034126436965
0.006393262787262932
0.00740517234526511
0.007260618901641591
0.007793098378537644
0.00824308254013506
0.008439392219601882
0.008548609124777506
0.008843739055790445
0.008950486182101092
0.008984822442506757
0.008664872151219694
0.008225022263341542
0.00792735539674938
0.007762315677684151
0.00756316161519055
0.007509972447332425
0.00729219567669559
0.007110730377113239
0.006674168292985783
0.006182153999163442
0.005116610898010965
0.004259958658777485
0.003473382045713125
0.003131227392231928
0.002832610708748351
0.0023411422661350767
0.001905225015252754
0.001717340936777223
0.0015411953694225433
0.0014110315776191817
0.0012235417065448728
0.0010494338759450272
0.0008267498287277686
0.0010833888796674684
0.0010436293392822038
0.000647656374562211
6.265249840042841e-05
-0.0006651848464687693
-0.0012757397002605142
-0.001494203054140164
-0.0017987187820774353
-0.002089966396394638
-0.002465782415596196
-0.0026170213935657327
-0.0027974450933073713
-0.0025265918488345807
-0.0016711503049270937
-0.0010446031894150165
-0.0003813290509391831
0.00025336411974197226
0.0008096635467338964
0.00158092097285073
0.0021842157153024733
0.0029051648739886193
0.0034175236113474505
0.0036878316431826486
0.0037831947591145942
0.0038921296343095713
0.003981755620807714
0.003959312222481581
0.0040088766606063975
0.003929695898446828
0.004254285223468379
0.004855405130191448
0.005292802085701931
0.005321488995686963
0.005149575854500987
0.0051541450542810785
0.00548228319368016
0.006370603474091852
0.00677759801244282
0.0077005972486541285
0.008525571171203172
0.008654981704786124
0.010710137079991466
0.012120874642319535
0.013105247829910904
0.013325123496263191
0.012482651453583016
0.012179585754268807
0.011924104641936828
0.011980258929061238
0.010681266495102149
0.009564466715347997
0.008725499924818692
0.007815839743440467
0.00741713863654303
0.0070834955814628175
0.007201792168272214
0.007307007712885505
0.007223210703774519
0.00713123932170312
0.007481895717011855
0.007874534880907613
0.007867149886437885
0.008095734313805725
0.00795641726962959
0.007595617873829896
0.007109596622492442
0.006644199856445043
0.006434471837211908
0.006250194083294303
0.006166051677975237
0.00642049743137596
0.006952236709140469
0.007863406526562589
0.007802679788511346
0.007864812501284568
0.007501668276342688
0.007496378777157808
0.0046470356068489815
0.0026307557168467888
0.001331858874126235
0.0003738525270998716
-0.00030009425991706085
-0.0007583253598555384
-0.0007549092436819338
0.00044536676703643696
0.001161146790445211
0.0019281626237683813
0.0022054307958998542
0.002068232678860138
0.0013149516663878424
0.0008470763431341899
0.0007762206615025136
0.0006811489657062575
0.0005638803611878185
0.0008438555448532226
0.000803826904627214
0.0010658001071907064
0.0011701975067401893
0.001089162141018507
0.0013943313824263948
0.001982012341632977
0.00259846852569956
0.0033773044836716837
0.0031212219138371244
-0.00046412928592320934
-0.0025465774716223466
-0.004236694003421526
-0.004716852157684692
